ID	DOCULECT	CONCEPT	CONCEPTICON_ID	VALUE	SEGMENTS	STRUCTURE	PARTIAL_IDS	ALIGNMENT	PROSTRING
1259	Luobenzhuo	table	1775	pa⁴²tɯ⁵⁵	p a ⁴² + t ɯ ⁵⁵	i n t + i n t	1041 1042	p a ⁴² + t ɯ ⁵⁵	i n t + i n t
1260	Zhoucheng	table	1775	tse³⁵tsɿ³³	ts e ³⁵ + ts ɿ ³³	i n t + i n t	1038 1039	ts e - ³⁵ + ts ɿ ³³	i n c t + i n t
4384	Jianchuan	tail	1220	ɤ̃³³tɤ̃⁵⁵	ɤ̃ ∼ ³³ + t ɤ̃ ∼ ⁵⁵	n c t + i n c t	751 752	- ɤ̃ ∼ ³³ + t - ɤ̃ ∼ ⁵⁵	i n c t + i m n c t
4385	Eryuan	tail	1220	ŋɤ⁴⁴tɤ³⁵	ŋ ɤ ⁴⁴ + t ɤ ³⁵	i n t + i n t	751 752	ŋ ɤ - ⁴⁴ + t - ɤ - ³⁵	i n c t + i m n c t
4386	Heqing	tail	1220	ṽ³³tuɔ⁵⁵luɔ⁵⁵	ṽ̩ ∼ ³³ + t u ɔ ⁵⁵ + l u ɔ ⁵⁵	n c t + i m n t + i m n t	751 752 753	- ṽ̩ ∼ ³³ + t u ɔ - ⁵⁵ + l u ɔ ⁵⁵	i n c t + i m n c t + i m n t
4387	Lanping	tail	1220	wẽ³³tu⁵⁵	w ẽ ∼ ³³ + t u ⁵⁵	i n c t + i n t	751 752	w ẽ ∼ ³³ + t - u - ⁵⁵	i n c t + i m n c t
4388	Qiliqiao	tail	1220	mi⁴⁴tu³⁵	m i ⁴⁴ + t u ³⁵	i n t + i n t	751 752	m i - ⁴⁴ + t - u - ³⁵	i n c t + i m n c t
4389	Yunlong	tail	1220	ŋɤ⁴⁴tɤ³⁵	ŋ ɤ ⁴⁴ + t ɤ ³⁵	i n t + i n t	751 752	ŋ ɤ - ⁴⁴ + t - ɤ - ³⁵	i n c t + i m n c t
4390	Xiangyun	tail	1220	mi³³tɯ³⁵	m i ³³ + t ɯ ³⁵	i n t + i n t	751 752	m i - ³³ + t - ɯ - ³⁵	i n c t + i m n c t
4391	Luobenzhuo	tail	1220	mæ̃³¹qua⁵⁵	m æ̃ ∼ ³¹ + q u a ⁵⁵	i n c t + i m n t	751 753	m æ̃ ∼ ³¹ + q u a ⁵⁵	i n c t + i m n t
4392	Zhoucheng	tail	1220	mi⁴⁴tɤ³⁵	m i ⁴⁴ + t ɤ ³⁵	i n t + i n t	751 752	m i - ⁴⁴ + t - ɤ - ³⁵	i n c t + i m n c t
4474	Jianchuan	taro	351	pi²¹tɤ̃⁵⁵	p i ²¹ + t ɤ̃ ∼ ⁵⁵	i n t + i n c t	760 761	p i ²¹ + t ɤ̃ ∼ ⁵⁵	i n t + i n c t
4475	Eryuan	taro	351	pi²¹tʰɤ⁵⁵	p i ²¹ + tʰ ɤ ⁵⁵	i n t + i n t	760 761	p i ²¹ + tʰ ɤ - ⁵⁵	i n t + i n c t
4476	Heqing	taro	351	pi²¹tʰɔ̃³⁵	p i ²¹ + tʰ ɔ̃ ∼ ³⁵	i n t + i n c t	760 761	p i ²¹ + tʰ ɔ̃ ∼ ³⁵	i n t + i n c t
4477	Lanping	taro	351	pi²¹tʰɔ̃⁵⁵	p i ²¹ + tʰ ɔ̃ ∼ ⁵⁵	i n t + i n c t	760 761	p i ²¹ + tʰ ɔ̃ ∼ ⁵⁵	i n t + i n c t
4478	Qiliqiao	taro	351	pi²¹tʰɤ⁵⁵	p i ²¹ + tʰ ɤ ⁵⁵	i n t + i n t	760 761	p i ²¹ + tʰ ɤ - ⁵⁵	i n t + i n c t
4479	Yunlong	taro	351	pi²¹tʰɯ⁵⁵	p i ²¹ + tʰ ɯ ⁵⁵	i n t + i n t	760 761	p i ²¹ + tʰ ɯ - ⁵⁵	i n t + i n c t
4480	Xiangyun	taro	351	pi²¹tʰɤ̃⁵⁵	p i ²¹ + tʰ ɤ̃ ∼ ⁵⁵	i n t + i n c t	760 761	p i ²¹ + tʰ ɤ̃ ∼ ⁵⁵	i n t + i n c t
4481	Luobenzhuo	taro	351	xɯ⁴²	x ɯ ⁴²	i n t	762	x ɯ ⁴²	i n t
4482	Zhoucheng	taro	351	pi²¹tʰɤ⁵⁵	p i ²¹ + tʰ ɤ ⁵⁵	i n t + i n t	760 761	p i ²¹ + tʰ ɤ - ⁵⁵	i n t + i n c t
1063	Jianchuan	tea (drink)	1373	tsou²¹	ts o u ²¹	i n c t	458	ts o u ²¹	i n c t
1064	Eryuan	tea (drink)	1373	tʂɔ²¹	tʂ ɔ ²¹	i n t	458	tʂ ɔ - ²¹	i n c t
1065	Heqing	tea (drink)	1373	tsɔu²¹	ts ɔ u ²¹	i n c t	458	ts ɔ u ²¹	i n c t
1066	Lanping	tea (drink)	1373	tsao²¹	ts a o ²¹	i n c t	458	ts a o ²¹	i n c t
1067	Qiliqiao	tea (drink)	1373	tsɔ²¹	ts ɔ ²¹	i n t	458	ts ɔ - ²¹	i n c t
1068	Yunlong	tea (drink)	1373	tsao²¹	ts a o ²¹	i n c t	458	ts a o ²¹	i n c t
1069	Xiangyun	tea (drink)	1373	tso²¹	ts o ²¹	i n t	458	ts o - ²¹	i n c t
1070	Luobenzhuo	tea (drink)	1373	ca²¹	c a ²¹	i n t	458	c a - ²¹	i n c t
1071	Zhoucheng	tea (drink)	1373	tsɔ²¹	ts ɔ ²¹	i n t	458	ts ɔ - ²¹	i n c t
2053	Jianchuan	teach	709	kã⁵⁵	k ã ∼ ⁵⁵	i n c t	459	k ã ∼ ⁵⁵	i n c t
2054	Eryuan	teach	709	ka³⁵	k a ³⁵	i n t	459	k a - ³⁵	i n c t
2055	Heqing	teach	709	kã⁵⁵	k ã ∼ ⁵⁵	i n c t	459	k ã ∼ ⁵⁵	i n c t
2056	Lanping	teach	709	kã⁵⁵	k ã ∼ ⁵⁵	i n c t	459	k ã ∼ ⁵⁵	i n c t
2057	Qiliqiao	teach	709	ka³⁵	k a ³⁵	i n t	459	k a - ³⁵	i n c t
2058	Yunlong	teach	709	ka³⁵	k a ³⁵	i n t	459	k a - ³⁵	i n c t
2059	Xiangyun	teach	709	kã³⁵	k ã ∼ ³⁵	i n c t	459	k ã ∼ ³⁵	i n c t
2060	Luobenzhuo	teach	709	qɔ̃⁵⁵	q ɔ̃ ∼ ⁵⁵	i n c t	459	q ɔ̃ ∼ ⁵⁵	i n c t
2061	Zhoucheng	teach	709	ka³⁵	k a ³⁵	i n t	459	k a - ³⁵	i n c t
2368	Jianchuan	tell	1711	ka³¹/sua⁴⁴	k a ³¹	i n t	369	k a - ³¹	i n c t
2369	Eryuan	tell	1711	ka³¹	k a ³¹	i n t	369	k a - ³¹	i n c t
2370	Heqing	tell	1711	ka³¹/tsɔu⁴²	k a ³¹	i n t	369	k a - ³¹	i n c t
2371	Lanping	tell	1711	ka³¹	k a ³¹	i n t	369	k a - ³¹	i n c t
2372	Qiliqiao	tell	1711	ka³¹	k a ³¹	i n t	369	k a - ³¹	i n c t
2373	Yunlong	tell	1711	ka³¹	k a ³¹	i n t	369	k a - ³¹	i n c t
2374	Xiangyun	tell	1711	kã³⁵	k ã ∼ ³⁵	i n c t	369	k ã ∼ ³⁵	i n c t
2375	Luobenzhuo	tell	1711	tsuɔ⁴²qã⁵⁵	ts u ɔ ⁴² + q ã ∼ ⁵⁵	i m n t + i n c t	370 369	ts u ɔ ⁴² + q ã ∼ ⁵⁵	i m n t + i n c t
2376	Zhoucheng	tell	1711	sua⁴⁴kɯ³¹	s u a ⁴⁴ + k ɯ ³¹	i m n t + i n t	1619 1620	s u a ⁴⁴ + k ɯ ³¹	i m n t + i n t
3592	Jianchuan	ten	1515	tsɛ⁴²	ts ɛ ⁴²	i n t	460	ts ɛ ⁴²	i n t
3593	Eryuan	ten	1515	tsɿ⁴²	ts ɿ ⁴²	i n t	460	ts ɿ ⁴²	i n t
3594	Heqing	ten	1515	tsɿ⁴²	ts ɿ ⁴²	i n t	460	ts ɿ ⁴²	i n t
3595	Lanping	ten	1515	tsɛ⁴²	ts ɛ ⁴²	i n t	460	ts ɛ ⁴²	i n t
3596	Qiliqiao	ten	1515	tsɿ⁴²	ts ɿ ⁴²	i n t	460	ts ɿ ⁴²	i n t
3597	Yunlong	ten	1515	tsɿ⁴²	ts ɿ ⁴²	i n t	460	ts ɿ ⁴²	i n t
3598	Xiangyun	ten	1515	tsɿ⁴²	ts ɿ ⁴²	i n t	460	ts ɿ ⁴²	i n t
3599	Luobenzhuo	ten	1515	tʂæ⁴²	tʂ æ ⁴²	i n t	460	tʂ æ ⁴²	i n t
3600	Zhoucheng	ten	1515	tsɿ⁴²	ts ɿ ⁴²	i n t	460	ts ɿ ⁴²	i n t
3628	Jianchuan	ten thousand	2078	a³¹ɤ̃⁴²	a ³¹ + ɤ̃ ∼ ⁴²	n t + n c t	1424 1425	- a ³¹ + - ɤ̃ ∼ ⁴²	i n t + i n c t
3629	Eryuan	ten thousand	2078	a³¹ŋɤ⁴²	a ³¹ + ŋ ɤ ⁴²	n t + i n t	1424 1425	- a ³¹ + ŋ ɤ - ⁴²	i n t + i n c t
3630	Heqing	ten thousand	2078	a³¹ɤ̃⁴²	a ³¹ + ɤ̃ ∼ ⁴²	n t + n c t	1424 1425	- a ³¹ + - ɤ̃ ∼ ⁴²	i n t + i n c t
3631	Lanping	ten thousand	2078	a³¹wɛ̃⁴²	a ³¹ + w ɛ̃ ∼ ⁴²	n t + i n c t	1424 1425	- a ³¹ + w ɛ̃ ∼ ⁴²	i n t + i n c t
3632	Qiliqiao	ten thousand	2078	a³¹ŋɤ³²	a ³¹ + ŋ ɤ ³²	n t + i n t	1424 1425	- a ³¹ + ŋ ɤ - ³²	i n t + i n c t
3633	Yunlong	ten thousand	2078	a³¹ne⁴⁴	a ³¹ + n e ⁴⁴	n t + i n t	1424 1425	- a ³¹ + n e - ⁴⁴	i n t + i n c t
3634	Xiangyun	ten thousand	2078	a³¹ŋɯ⁴²	a ³¹ + ŋ ɯ ⁴²	n t + i n t	1424 1425	- a ³¹ + ŋ ɯ - ⁴²	i n t + i n c t
3635	Luobenzhuo	ten thousand	2078	ʔa⁴⁴wẽ⁵⁵	ʔ a ⁴⁴ + w ẽ ∼ ⁵⁵	i n t + i n c t	1424 1425	ʔ a ⁴⁴ + w ẽ ∼ ⁵⁵	i n t + i n c t
3636	Zhoucheng	ten thousand	2078	a³¹va⁵⁵	a ³¹ + v a ⁵⁵	n t + i n t	1424 1425	- a ³¹ + v a - ⁵⁵	i n t + i n c t
3862	Jianchuan	that	78	na⁵⁵	n a ⁵⁵	i n t	1473	n a ⁵⁵	i n t
3863	Eryuan	that	78	na⁵⁵	n a ⁵⁵	i n t	1473	n a ⁵⁵	i n t
3864	Heqing	that	78	na⁵⁵	n a ⁵⁵	i n t	1473	n a ⁵⁵	i n t
3865	Lanping	that	78	na⁵⁵	n a ⁵⁵	i n t	1473	n a ⁵⁵	i n t
3866	Qiliqiao	that	78	vɯ⁵⁵	v ɯ ⁵⁵	i n t	1474	v ɯ ⁵⁵	i n t
3867	Yunlong	that	78	na⁵⁵	n a ⁵⁵	i n t	1473	n a ⁵⁵	i n t
3868	Xiangyun	that	78	na⁵⁵	n a ⁵⁵	i n t	1473	n a ⁵⁵	i n t
3869	Luobenzhuo	that	78	tɔ⁵⁵wã⁵⁵	t ɔ ⁵⁵ + w ã ∼ ⁵⁵	i n t + i n c t	1475 1476	t ɔ ⁵⁵ + w ã ∼ ⁵⁵	i n t + i n c t
3870	Zhoucheng	that	78	tɔ⁵⁵	t ɔ ⁵⁵	i n t	1475	t ɔ ⁵⁵	i n t
3871	Jianchuan	there	1937	na⁵⁵a⁴²	n a ⁵⁵ + a ⁴²	i n t + n t	1477 1478	n a ⁵⁵ + a ⁴²	i n t + n t
3872	Eryuan	there	1937	na⁵⁵xa²¹	n a ⁵⁵ + x a ²¹	i n t + i n t	1477 1484	n a ⁵⁵ + x a - ²¹	i n t + i n c t
3873	Heqing	there	1937	na⁵⁵lɯ³³	n a ⁵⁵ + l ɯ ³³	i n t + i n t	1477 1480	n a ⁵⁵ + l ɯ ³³	i n t + i n t
3874	Lanping	there	1937	tã⁵⁵wa⁴⁴	t ã ∼ ⁵⁵ + w a ⁴⁴	i n c t + i n t	1481 1482	t ã ∼ ⁵⁵ + w a ⁴⁴	i n c t + i n t
3875	Qiliqiao	there	1937	vɯ⁵⁵ta⁴⁴	v ɯ ⁵⁵ + t a ⁴⁴	i n t + i n t	1479 0	v ɯ ⁵⁵ + t a ⁴⁴	i n t + i n t
3876	Yunlong	there	1937	na⁵⁵ŋue³³	n a ⁵⁵ + ŋ u e ³³	i n t + i m n t	1477 1483	n a ⁵⁵ + ŋ u e ³³	i n t + i m n t
3877	Xiangyun	there	1937	na⁵⁵xou³¹	n a ⁵⁵ + x o u ³¹	i n t + i n c t	1477 1484	n a ⁵⁵ + x o u ³¹	i n t + i n c t
3878	Luobenzhuo	there	1937	tɔ⁴⁴wa⁴⁴ṃ⁴⁴	t ɔ ⁴⁴ + w a ⁴⁴ + m m̩ ∼ ⁴⁴	i n t + i n t + i n c t	1481 1482 1485	t ɔ - ⁴⁴ + w a ⁴⁴ + m m̩ ∼ ⁴⁴	i n c t + i n t + i n c t
3879	Zhoucheng	there	1937	tɔ⁵⁵we³³	t ɔ ⁵⁵ + w e ³³	i n t + i n t	1481 1482	t ɔ - ⁵⁵ + w e ³³	i n c t + i n t
2629	Jianchuan	there is	2152	tsɯ³³	ts ɯ ³³	i n t	1286	ts ɯ ³³	i n t
2630	Eryuan	there is	2152	tsɯ³³	ts ɯ ³³	i n t	1286	ts ɯ ³³	i n t
2631	Heqing	there is	2152	tsɯ³³	ts ɯ ³³	i n t	1286	ts ɯ ³³	i n t
2632	Lanping	there is	2152	tsɯ⁴⁴	ts ɯ ⁴⁴	i n t	1286	ts ɯ ⁴⁴	i n t
2633	Qiliqiao	there is	2152	tsɯ³³	ts ɯ ³³	i n t	1286	ts ɯ ³³	i n t
2634	Yunlong	there is	2152	zɿ³³	z ɿ ³³	i n t	1287	z ɿ - ³³	i n c t
2635	Xiangyun	there is	2152	zou³³	z o u ³³	i n c t	1287	z o u ³³	i n c t
2636	Luobenzhuo	there is	2152	ʥi³³	ʥ i ³³	i n t	1286	ʥ i ³³	i n t
2637	Zhoucheng	there is	2152	tsɯ³³	ts ɯ ³³	i n t	1286	ts ɯ ³³	i n t
3808	Jianchuan	they (3 p.p.)	817	ma⁵⁵	m a ⁵⁵	i n t	1446	m a ⁵⁵	i n t
3809	Eryuan	they (3 p.p.)	817	pa⁵⁵	p a ⁵⁵	i n t	1447	p a ⁵⁵	i n t
3810	Heqing	they (3 p.p.)	817	va⁵⁵	v a ⁵⁵	i n t	1448	v a ⁵⁵	i n t
3811	Lanping	they (3 p.p.)	817	ma⁵⁵	m a ⁵⁵	i n t	1446	m a ⁵⁵	i n t
3812	Qiliqiao	they (3 p.p.)	817	va⁵⁵	v a ⁵⁵	i n t	1448	v a ⁵⁵	i n t
3813	Yunlong	they (3 p.p.)	817	pa⁵⁵	p a ⁵⁵	i n t	1447	p a ⁵⁵	i n t
3814	Xiangyun	they (3 p.p.)	817	pa⁵⁵	p a ⁵⁵	i n t	1447	p a ⁵⁵	i n t
3815	Luobenzhuo	they (3 p.p.)	817	bi⁵⁵tɕa³¹	b i ⁵⁵ + tɕ a ³¹	i n t + i n t	1449 1450	b i ⁵⁵ + tɕ a ³¹	i n t + i n t
3816	Zhoucheng	they (3 p.p.)	817	pa⁵⁵	p a ⁵⁵	i n t	1447	p a ⁵⁵	i n t
2944	Jianchuan	thick	1244	kɯ̃³¹	k ɯ̃ ∼ ³¹	i n c t	461	k ɯ̃ ∼ ³¹	i n c t
2945	Eryuan	thick	1244	kɯ³³	k ɯ ³³	i n t	461	k ɯ - ³³	i n c t
2946	Heqing	thick	1244	kɯ̃³¹	k ɯ̃ ∼ ³¹	i n c t	461	k ɯ̃ ∼ ³¹	i n c t
2947	Lanping	thick	1244	kɯ̃⁴⁴	k ɯ̃ ∼ ⁴⁴	i n c t	461	k ɯ̃ ∼ ⁴⁴	i n c t
2948	Qiliqiao	thick	1244	kɯ³³	k ɯ ³³	i n t	461	k ɯ - ³³	i n c t
2949	Yunlong	thick	1244	kɯ³³	k ɯ ³³	i n t	461	k ɯ - ³³	i n c t
2950	Xiangyun	thick	1244	kɯ³³	k ɯ ³³	i n t	461	k ɯ - ³³	i n c t
2951	Luobenzhuo	thick	1244	qɯ̃³¹	q ɯ̃ ∼ ³¹	i n c t	461	q ɯ̃ ∼ ³¹	i n c t
2952	Zhoucheng	thick	1244	kɯ³³	k ɯ ³³	i n t	461	k ɯ - ³³	i n c t
2926	Jianchuan	thick,coarse	2151	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t	1353	tsʰ u ⁵⁵	i n t
2927	Eryuan	thick,coarse	2151	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t	1353	tsʰ u ⁵⁵	i n t
2928	Heqing	thick,coarse	2151	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t	1353	tsʰ u ⁵⁵	i n t
2929	Lanping	thick,coarse	2151	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t	1353	tsʰ u ⁵⁵	i n t
2930	Qiliqiao	thick,coarse	2151	ʧʰu⁵⁵	ʧʰ u ⁵⁵	i n t	1353	ʧʰ u ⁵⁵	i n t
2931	Yunlong	thick,coarse	2151	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t	1353	tsʰ u ⁵⁵	i n t
2932	Xiangyun	thick,coarse	2151	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t	1353	tsʰ u ⁵⁵	i n t
2933	Luobenzhuo	thick,coarse	2151	ʧʰu⁵⁵	ʧʰ u ⁵⁵	i n t	1353	ʧʰ u ⁵⁵	i n t
2934	Zhoucheng	thick,coarse	2151	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t	1353	tsʰ u ⁵⁵	i n t
2953	Jianchuan	thin,flimsy	2306	po⁴²	p o ⁴²	i n t	1355	p o - ⁴²	i n c t
2954	Eryuan	thin,flimsy	2306	pɔ⁴²	p ɔ ⁴²	i n t	1355	p ɔ - ⁴²	i n c t
2955	Heqing	thin,flimsy	2306	pɔu⁴²	p ɔ u ⁴²	i n c t	1355	p ɔ u ⁴²	i n c t
2956	Lanping	thin,flimsy	2306	pao⁴²	p a o ⁴²	i n c t	1355	p a o ⁴²	i n c t
2957	Qiliqiao	thin,flimsy	2306	po⁴²	p o ⁴²	i n t	1355	p o - ⁴²	i n c t
2958	Yunlong	thin,flimsy	2306	pɔ⁴²	p ɔ ⁴²	i n t	1355	p ɔ - ⁴²	i n c t
2959	Xiangyun	thin,flimsy	2306	pɔu⁴²	p ɔ u ⁴²	i n c t	1355	p ɔ u ⁴²	i n c t
2960	Luobenzhuo	thin,flimsy	2306	pɔ⁴⁴	p ɔ ⁴⁴	i n t	1355	p ɔ - ⁴⁴	i n c t
2961	Zhoucheng	thin,flimsy	2306	po⁴²	p o ⁴²	i n t	1355	p o - ⁴²	i n c t
1441	Jianchuan	thing	738	ɤ̃³³ta⁴²	ɤ̃ ∼ ³³ + t a ⁴²	n c t + i n t	1096 1097	- ɤ̃ ∼ ³³ + t a ⁴²	i n c t + i n t
1442	Eryuan	thing	738	vɤ³³kʲi³¹	v ɤ ³³ + kʲ i ³¹	i n t + i n t	1096 1098	v ɤ - ³³ + kʲ i ³¹	i n c t + i n t
1443	Heqing	thing	738	tsʰɿ³³te⁴²	tsʰ ɿ ³³ + t e ⁴²	i n t + i n t	1099 1097	tsʰ ɿ ³³ + t e ⁴²	i n t + i n t
1444	Lanping	thing	738	vɛ⁴⁴ta⁴²	v ɛ ⁴⁴ + t a ⁴²	i n t + i n t	1096 1097	v ɛ - ⁴⁴ + t a ⁴²	i n c t + i n t
1445	Qiliqiao	thing	738	xuɔ³³ŋɤ³³	x u ɔ ³³ + ŋ ɤ ³³	i m n t + i n t	1100 1101	x u ɔ ³³ + ŋ ɤ ³³	i m n t + i n t
1446	Yunlong	thing	738	vɤ³³tɕi³¹	v ɤ ³³ + tɕ i ³¹	i n t + i n t	1096 1097	v ɤ - ³³ + tɕ i ³¹	i n c t + i n t
1447	Xiangyun	thing	738	ŋɛ³³ji³¹	ŋ ɛ ³³ + j i ³¹	i n t + i n t	1101 1102	ŋ ɛ ³³ + j i ³¹	i n t + i n t
1448	Luobenzhuo	thing	738	qao⁵⁵tɕa⁴²	q a o ⁵⁵ + tɕ a ⁴²	i n c t + i n t	1103 1104	q a o ⁵⁵ + tɕ a ⁴²	i n c t + i n t
1449	Zhoucheng	thing	738	xua³³vɤ³¹	x u a ³³ + v ɤ ³¹	i m n t + i n t	1100 1096	x u a ³³ + v ɤ - ³¹	i m n t + i n c t
2575	Jianchuan	think	2271	mi³³	m i ³³	i n t	462	m i ³³	i n t
2576	Eryuan	think	2271	mi³³	m i ³³	i n t	462	m i ³³	i n t
2577	Heqing	think	2271	mi³³	m i ³³	i n t	462	m i ³³	i n t
2578	Lanping	think	2271	mi³³	m i ³³	i n t	462	m i ³³	i n t
2579	Qiliqiao	think	2271	mi³³	m i ³³	i n t	462	m i ³³	i n t
2580	Yunlong	think	2271	mi³³	m i ³³	i n t	462	m i ³³	i n t
2581	Xiangyun	think	2271	ɕã³¹	ɕ ã ∼ ³¹	i n c t	463	ɕ ã ∼ ³¹	i n c t
2582	Luobenzhuo	think	2271	mi³³	m i ³³	i n t	462	m i ³³	i n t
2583	Zhoucheng	think	2271	mi³³	m i ³³	i n t	462	m i ³³	i n t
3439	Jianchuan	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397	kʰ a ⁴⁴	i n t
3440	Eryuan	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397	kʰ a ⁴⁴	i n t
3441	Heqing	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397	kʰ a ⁴⁴	i n t
3442	Lanping	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397	kʰ a ⁴⁴	i n t
3443	Qiliqiao	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397	kʰ a ⁴⁴	i n t
3444	Yunlong	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397	kʰ a ⁴⁴	i n t
3445	Xiangyun	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397	kʰ a ⁴⁴	i n t
3446	Luobenzhuo	thirsty	847	qʰa⁵⁵	qʰ a ⁵⁵	i n t	1397	qʰ a ⁵⁵	i n t
3447	Zhoucheng	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397	kʰ a ⁴⁴	i n t
3844	Jianchuan	this	1214	lɯ³¹	l ɯ ³¹	i n t	1463	l ɯ ³¹	i n t
3845	Eryuan	this	1214	nɯ³¹	n ɯ ³¹	i n t	1464	n ɯ ³¹	i n t
3846	Heqing	this	1214	ɑ⁵⁵ta⁴⁴	ɑ ⁵⁵ + t a ⁴⁴	n t + i n t	1465 1466	ɑ ⁵⁵ + t a - ⁴⁴	n t + i n c t
3847	Lanping	this	1214	nɔ³¹	n ɔ ³¹	i n t	1464	n ɔ ³¹	i n t
3848	Qiliqiao	this	1214	lɯ³¹	l ɯ ³¹	i n t	1463	l ɯ ³¹	i n t
3849	Yunlong	this	1214	nɯ³¹	n ɯ ³¹	i n t	1464	n ɯ ³¹	i n t
3850	Xiangyun	this	1214	tou³¹	t o u ³¹	i n c t	1466	t o u ³¹	i n c t
3851	Luobenzhuo	this	1214	nɔ⁴⁴	n ɔ ⁴⁴	i n t	1464	n ɔ ⁴⁴	i n t
3852	Zhoucheng	this	1214	tɯ³¹	t ɯ ³¹	i n t	1466	t ɯ - ³¹	i n c t
2206	Jianchuan	this year	513	kɛ⁵⁵tsɿ⁵⁵sua⁴⁴	k ɛ ⁵⁵ + ts ɿ ⁵⁵ + s u a ⁴⁴	i n t + i n t + i m n t	611 612 613	k - ɛ - ⁵⁵ + ts ɿ ⁵⁵ + s u a ⁴⁴	i m n c t + i n t + i m n t
2207	Eryuan	this year	513	kʲɛ⁵⁵tsɿ⁵⁵	kʲ ɛ ⁵⁵ + ts ɿ ⁵⁵	i n t + i n t	611 612	kʲ - ɛ - ⁵⁵ + ts ɿ ⁵⁵	i m n c t + i n t
2208	Heqing	this year	513	kɛ⁵⁵tsɿ⁵⁵sʰua⁴⁴	k ɛ ⁵⁵ + ts ɿ ⁵⁵ + sʰ u a ⁴⁴	i n t + i n t + i m n t	611 612 613	k - ɛ - ⁵⁵ + ts ɿ ⁵⁵ + sʰ u a ⁴⁴	i m n c t + i n t + i m n t
2209	Lanping	this year	513	kɛ⁵⁵tsɿ⁴⁴	k ɛ ⁵⁵ + ts ɿ ⁴⁴	i n t + i n t	611 612	k - ɛ - ⁵⁵ + ts ɿ ⁴⁴	i m n c t + i n t
2210	Qiliqiao	this year	513	kiɛ⁵⁵tsɿ⁵⁵ʃua⁴⁴	k i ɛ ⁵⁵ + ts ɿ ⁵⁵ + ʃ u a ⁴⁴	i m n t + i n t + i m n t	611 612 613	k i ɛ - ⁵⁵ + ts ɿ ⁵⁵ + ʃ u a ⁴⁴	i m n c t + i n t + i m n t
2211	Yunlong	this year	513	kɛ⁵⁵tsɿ⁵⁵sua⁴⁴	k ɛ ⁵⁵ + ts ɿ ⁵⁵ + s u a ⁴⁴	i n t + i n t + i m n t	611 612 613	k - ɛ - ⁵⁵ + ts ɿ ⁵⁵ + s u a ⁴⁴	i m n c t + i n t + i m n t
2212	Xiangyun	this year	513	kʲɛ⁵⁵tsɿ⁵⁵	kʲ ɛ ⁵⁵ + ts ɿ ⁵⁵	i n t + i n t	611 612	kʲ - ɛ - ⁵⁵ + ts ɿ ⁵⁵	i m n c t + i n t
2213	Luobenzhuo	this year	513	qao⁴⁴tsɿ⁴⁴	q a o ⁴⁴ + ts ɿ ⁴⁴	i n c t + i n t	611 612	q - a o ⁴⁴ + ts ɿ ⁴⁴	i m n c t + i n t
2214	Zhoucheng	this year	513	kɛ⁵⁵tsɿ⁵⁵sua⁴⁴	k ɛ ⁵⁵ + ts ɿ ⁵⁵ + s u a ⁴⁴	i n t + i n t + i m n t	611 612 613	k - ɛ - ⁵⁵ + ts ɿ ⁵⁵ + s u a ⁴⁴	i m n c t + i n t + i m n t
235	Jianchuan	thorn	124	tɕʰi³¹	tɕʰ i ³¹	i n t	464	tɕʰ i ³¹	i n t
236	Eryuan	thorn	124	tɕʰi³¹	tɕʰ i ³¹	i n t	464	tɕʰ i ³¹	i n t
237	Heqing	thorn	124	tɕʰi³¹	tɕʰ i ³¹	i n t	464	tɕʰ i ³¹	i n t
238	Lanping	thorn	124	tɕʰi²¹	tɕʰ i ²¹	i n t	464	tɕʰ i ²¹	i n t
239	Qiliqiao	thorn	124	tɕʰi³¹	tɕʰ i ³¹	i n t	464	tɕʰ i ³¹	i n t
240	Yunlong	thorn	124	tɕʰi³¹	tɕʰ i ³¹	i n t	464	tɕʰ i ³¹	i n t
241	Xiangyun	thorn	124	tɕʰi³¹	tɕʰ i ³¹	i n t	464	tɕʰ i ³¹	i n t
242	Luobenzhuo	thorn	124	tsʰe⁴⁴	tsʰ e ⁴⁴	i n t	464	tsʰ e ⁴⁴	i n t
243	Zhoucheng	thorn	124	tɕʰi³¹	tɕʰ i ³¹	i n t	464	tɕʰ i ³¹	i n t
3529	Jianchuan	three	492	sã⁵⁵	s ã ∼ ⁵⁵	i n c t	468	s ã ∼ ⁵⁵	i n c t
